counter,    accel.x,    accel.y,    accel.z,    gyro.p,    gyro.q,    gyro.r,    rot->phi,    rot->theta,    rot->psi,    rates->p,    rates->q,    rates->r,    pos->x, pos->y, pos->z,    COMMAND_THRUST,    COMMAND_ROLL,    COMMAND_PITCH,    COMMAND_YAW,    rpm_obs[0],    rpm_obs[1],    rpm_obs[2],    rpm_obs[3],    dr_state.x,    dr_state.y
3744,4770,-1632,-8074,-747,1081,220,0.002197,-0.000183,-1.105620,-0.148682,0.276855,0.032471,-3.578125,3.687500,-1.597656,5325,63,-465,-643,8037,7595,8565,7773,-931.776245,-554.315125
3745,-1522,-1039,-5158,-425,1429,-283,0.001953,0.000610,-1.105702,-0.070068,0.361816,-0.090332,-3.578125,3.687500,-1.597656,5325,38,-544,-622,8033,7591,8587,7777,-931.776245,-554.315063
3746,-5335,622,-10416,-547,-919,119,0.001831,0.000244,-1.105702,-0.099854,-0.211426,0.007812,-3.578125,3.687500,-1.597656,5325,68,-172,-618,8026,7578,8581,7797,-931.776245,-554.315002
3747,3188,-319,-13713,-344,-845,725,0.001770,-0.000183,-1.105593,-0.050293,-0.193359,0.155762,-3.578125,3.687500,-1.597656,5325,47,-170,-642,8026,7555,8570,7783,-931.776245,-554.314941
3748,4760,-944,-7228,-156,1386,466,0.001709,0.000549,-1.105347,-0.004395,0.351318,0.092529,-3.578125,3.687500,-1.597656,5325,24,-533,-658,8061,7574,8546,7828,-931.776245,-554.314880
3749,2000,-524,-7450,-326,1678,185,0.001648,0.001404,-1.105293,-0.045898,0.422607,0.023926,-3.578125,3.687500,-1.597656,5325,48,-610,-663,8047,7547,8523,7845,-931.776245,-554.314819
3750,-5281,1254,-9858,-882,-581,547,0.001343,0.001221,-1.105101,-0.181641,-0.128906,0.112305,-3.589844,3.667969,-1.597656,5325,133,-258,-685,8044,7529,8555,7850,-931.776245,-554.314758
3751,2076,-119,-10140,-852,-499,819,0.000855,0.000916,-1.104638,-0.174316,-0.108887,0.178711,-3.589844,3.667969,-1.597656,5325,141,-263,-723,8043,7530,8527,7870,-931.776245,-554.314697
3752,3591,-312,-9164,-871,538,531,0.000671,0.001160,-1.104474,-0.178955,0.144287,0.108398,-3.589844,3.667969,-1.597656,5325,156,-423,-750,8074,7512,8526,7872,-931.776245,-554.314636
3753,231,-190,-12357,-1013,490,91,0.000305,0.001404,-1.104474,-0.213623,0.132568,0.000977,-3.589844,3.667969,-1.597656,5325,188,-419,-759,8063,7475,8519,7903,-931.776245,-554.314575
3754,-3252,324,-12258,-937,-717,505,-0.000183,0.001160,-1.104283,-0.195068,-0.162109,0.102051,-3.589844,3.667969,-1.597656,5325,189,-218,-786,8059,7466,8531,7922,-931.776245,-554.314514
3755,73,-1071,-6007,-409,-638,595,-0.000305,0.000793,-1.104037,-0.066162,-0.142822,0.124023,-3.589844,3.667969,-1.597656,5325,119,-213,-817,8090,7432,8508,7934,-931.776245,-554.314453
3756,2103,-861,-7554,-207,91,-21,-0.000366,0.000793,-1.104037,-0.016846,0.035156,-0.026367,-3.589844,3.667969,-1.597656,5325,86,-319,-821,8092,7431,8505,7946,-931.776245,-554.314392
3757,4,675,-15401,-577,-344,-156,-0.000488,0.000671,-1.104092,-0.107178,-0.071045,-0.059326,-3.589844,3.667969,-1.597656,5325,133,-241,-818,8111,7424,8490,7939,-931.776245,-554.314331
3758,-1557,1107,-11368,-714,-551,420,-0.000855,0.000488,-1.104092,-0.140625,-0.121582,0.081299,-3.589844,3.667969,-1.597656,5325,152,-198,-837,8126,7403,8505,7948,-931.776245,-554.314270
3759,1458,-707,-4095,-470,39,309,-0.000916,0.000488,-1.103955,-0.081055,0.022461,0.054199,-3.589844,3.667969,-1.597656,5325,119,-289,-852,8141,7382,8487,7941,-931.776245,-554.314209
3760,664,-573,-9870,-433,150,-305,-0.001099,0.000671,-1.104092,-0.072021,0.049561,-0.095703,-3.589844,3.667969,-1.597656,5325,113,-309,-838,8179,7368,8480,7950,-931.776245,-554.314148
3761,-878,666,-15536,-627,-281,-261,-0.001343,0.000549,-1.104310,-0.119385,-0.055664,-0.084961,-3.589844,3.667969,-1.597656,5325,139,-240,-824,8194,7380,8477,7938,-931.776245,-554.314087
3762,162,285,-8040,-446,-222,363,-0.001465,0.000427,-1.104283,-0.075195,-0.041260,0.067383,-3.589844,3.667969,-1.597656,5325,114,-248,-835,8210,7376,8471,7920,-931.776245,-554.314026
3763,868,-1105,-5107,69,239,224,-0.001343,0.000549,-1.104174,0.050537,0.071289,0.033447,-3.589844,3.667969,-1.597656,5325,35,-326,-840,8226,7359,8469,7922,-931.776245,-554.313965
3764,-1353,-478,-12911,137,193,-420,-0.001282,0.000732,-1.104310,0.067139,0.060059,-0.123779,-3.589844,3.667969,-1.597656,5325,14,-325,-815,8229,7354,8470,7918,-931.776245,-554.313904
3765,-3640,929,-11808,17,-808,-394,-0.001160,0.000366,-1.104528,0.037842,-0.184326,-0.117432,-3.589844,3.667969,-1.597656,5325,18,-159,-789,8238,7362,8496,7905,-931.776245,-554.313843
3766,1207,529,-8366,54,-858,143,-0.001038,-0.000122,-1.104528,0.046875,-0.196533,0.013672,-3.589844,3.667969,-1.597656,5325,3,-136,-785,8241,7368,8485,7897,-931.776245,-554.313782
3767,3242,-361,-10203,102,464,74,-0.001038,0.000061,-1.104528,0.058594,0.126221,-0.003174,-3.589844,3.667969,-1.589844,5325,-11,-346,-778,8242,7358,8479,7884,-931.776245,-554.313721
3768,-524,-63,-9809,-13,1157,-411,-0.000908,0.000659,-1.104696,0.030518,0.295410,-0.121582,-3.589844,3.667969,-1.589844,5325,-1,-478,-749,8238,7358,8488,7868,-931.776245,-554.313660
3769,-3773,334,-7295,82,-377,-318,-0.000855,0.000549,-1.104992,0.053711,-0.079102,-0.098877,-3.589844,3.667969,-1.589844,5325,-20,-244,-722,8234,7374,8492,7861,-931.776245,-554.313599
3770,2159,-788,-10895,302,-699,235,-0.000671,0.000183,-1.104992,0.107422,-0.157715,0.036133,-3.589844,3.667969,-1.589844,5325,-58,-188,-718,8233,7361,8501,7845,-931.776245,-554.313538
3771,3151,-417,-11777,540,106,237,-0.000305,0.000305,-1.104938,0.165527,0.038818,0.036621,-3.589844,3.667969,-1.589844,5325,-103,-312,-717,8230,7396,8500,7861,-931.776245,-554.313477
3772,2679,-1483,-10397,749,1013,-111,0.000122,0.000854,-1.104910,0.216553,0.260254,-0.048340,-3.589844,3.667969,-1.589844,5325,-147,-471,-701,8220,7406,8496,7852,-931.776245,-554.313416
3773,-2130,458,-4987,703,411,74,0.000549,0.001099,-1.104910,0.205322,0.113281,-0.003174,-3.589844,3.667969,-1.589844,5325,-157,-392,-694,8189,7408,8527,7847,-931.776245,-554.313354
3774,-489,644,-10457,270,-98,442,0.000733,0.001160,-1.104883,0.099609,-0.010986,0.086670,-3.589844,3.667969,-1.589844,5325,-106,-319,-705,8185,7412,8520,7839,-931.776245,-554.313293
3775,1089,607,-12790,-119,198,405,0.000794,0.001160,-1.104747,0.004639,0.061279,0.077637,-3.589844,3.667969,-1.589844,5325,-51,-369,-716,8167,7425,8532,7838,-931.776245,-554.313232
3776,-428,573,-8562,-457,448,108,0.000610,0.001404,-1.104638,-0.077881,0.122314,0.005127,-3.589844,3.667969,-1.589844,5325,6,-414,-717,8146,7438,8557,7831,-931.776245,-554.313171
3777,-2216,309,-8905,-645,-200,316,0.000427,0.001343,-1.104638,-0.123779,-0.035889,0.055908,-3.589844,3.667969,-1.589844,5325,49,-309,-727,8126,7441,8567,7830,-931.776245,-554.313110
3778,-68,-287,-14124,-608,-263,457,0.000183,0.001221,-1.104474,-0.114746,-0.051270,0.090332,-3.589844,3.667969,-1.589844,5325,61,-294,-746,8121,7445,8572,7835,-931.776245,-554.313049
3779,875,-1200,-11255,-250,89,152,0.000122,0.001343,-1.104474,-0.027344,0.034668,0.015869,-3.589844,3.667969,-1.589844,5325,23,-345,-752,8104,7450,8578,7836,-931.776245,-554.312988
3780,-1072,-424,-5216,39,-302,30,0.000183,0.001221,-1.104474,0.043213,-0.060791,-0.013916,-3.589844,3.667969,-1.589844,5325,-12,-276,-753,8106,7450,8584,7858,-931.776245,-554.312927
3781,258,-468,-12642,213,-586,379,0.000305,0.000977,-1.104392,0.085693,-0.130127,0.071289,-3.589844,3.667969,-1.589844,5325,-40,-219,-769,8097,7450,8575,7851,-931.776245,-554.312866
3782,2125,-319,-16404,311,-263,479,0.000549,0.000854,-1.104283,0.109619,-0.051270,0.095703,-3.589844,3.667969,-1.589844,5325,-61,-260,-791,8105,7451,8566,7850,-931.776245,-554.312805
3783,514,85,-5731,244,385,102,0.000733,0.001099,-1.104283,0.093262,0.106934,0.003662,-3.589844,3.667969,-1.589844,5325,-60,-366,-796,8090,7452,8581,7847,-931.776245,-554.312744
3784,-3281,1207,-3396,-211,-795,113,0.000733,0.000793,-1.104255,-0.017822,-0.181152,0.006348,-3.597656,3.667969,-1.597656,5325,1,-169,-803,8114,7451,8559,7840,-931.776245,-554.312683
3785,-324,753,-17047,-645,-1460,246,0.000488,0.000000,-1.104004,-0.123779,-0.343506,0.038818,-3.597656,3.667969,-1.597656,5325,69,-2309,-814,8117,7451,8561,7856,0.000000,0.000000
3786,3232,478,-17141,-969,-366,383,0.000061,-0.000122,-1.104064,-0.202881,-0.076416,0.072266,-3.597656,3.667969,-1.597656,5325,131,-2467,-832,8082,7451,8556,7851,0.000000,0.000000
3787,273,148,-3103,-965,791,161,-0.000244,0.000305,-1.104037,-0.201904,0.206055,0.018066,-3.597656,3.667969,-1.597656,5325,151,-2662,-841,8059,7438,8632,7887,0.000000,0.000000
3788,-4433,-392,-4842,-778,-616,-85,-0.000610,0.000122,-1.104092,-0.156250,-0.137451,-0.041992,-3.597656,3.667969,-1.597656,5325,142,-2446,-838,8094,7400,8649,7930,-0.000000,0.000000
3789,-801,-924,-17318,-462,-1968,95,-0.000733,-0.000854,-1.104064,-0.079102,-0.467529,0.001953,-3.597656,3.667969,-1.597656,5325,107,-2218,-842,8008,7364,8704,7967,-0.000000,0.000000
3790,3055,-1166,-11289,69,-762,154,-0.000671,-0.001282,-1.104064,0.050537,-0.173096,0.016357,-3.597656,3.667969,-1.597656,5325,31,-2404,-847,8012,7324,8804,8081,0.000000,-0.000000
3791,-1471,-73,-45,377,-126,-117,-0.000427,-0.001282,-1.104092,0.125732,-0.017822,-0.049805,-3.597656,3.667969,-1.597656,5325,-23,-2519,-840,7966,7260,8906,8214,0.000000,-0.000000
3792,-3795,500,-10227,102,-1900,-233,-0.000244,-0.002136,-1.104283,0.058594,-0.450928,-0.078125,-3.597656,3.667969,-1.597656,5325,1,-2242,-825,7922,7216,8955,8284,0.000000,-0.000000
3793,-1835,302,-16849,-43,-2447,-10,-0.000244,-0.003357,-1.104310,0.023193,-0.584473,-0.023682,-3.597656,3.667969,-1.597656,5325,13,-2151,-819,7837,7184,9050,8422,0.000000,-0.000000
3794,4824,397,-14915,-226,-806,119,-0.000244,-0.003723,-1.104310,-0.021484,-0.183838,0.007812,-3.597656,3.667969,-1.597656,5325,35,-2429,-818,7779,7103,9108,8551,0.000001,-0.000000
3795,2492,1000,-3594,-479,-224,115,-0.000366,-0.003784,-1.104310,-0.083252,-0.041748,0.006836,-3.597656,3.667969,-1.597656,5325,73,-2566,-817,7696,7059,9209,8604,0.000001,-0.000000
3796,-1576,614,-10242,-799,-1591,246,-0.000794,-0.004395,-1.104283,-0.161377,-0.375488,0.038818,-3.597656,3.667969,-1.597656,5325,127,-2393,-822,7671,7002,9301,8716,0.000002,-0.000001
3797,-477,-553,-12427,-501,-2157,405,-0.000977,-0.005371,-1.104146,-0.088623,-0.513672,0.077637,-3.597656,3.667969,-1.597656,5325,95,-2336,-836,7596,6940,9388,8769,0.000003,-0.000001
3798,1520,-1217,-5298,-122,-1861,207,-0.000977,-0.006287,-1.104146,0.003906,-0.441406,0.029297,-3.597656,3.667969,-1.597656,5325,45,-2416,-843,7555,6899,9470,8862,0.000004,-0.000001
3799,-991,439,-10370,-74,-3232,265,-0.000916,-0.007813,-1.104064,0.015625,-0.776123,0.043457,-3.597656,3.667969,-1.597656,5325,35,-2214,-853,7499,6842,9535,8930,0.000005,-0.000001
3800,779,75,-16706,-100,-3258,747,-0.000855,-0.009277,-1.103791,0.009277,-0.782471,0.161133,-3.597656,3.667969,-1.597656,5325,34,-2227,-887,7435,6794,9611,9003,0.000006,-0.000001
3801,880,-793,-5168,152,-2898,510,-0.000794,-0.010620,-1.103573,0.070801,-0.694580,0.103271,-3.597656,3.656250,-1.597656,5325,-7,-2307,-913,7386,6749,9659,9071,0.000008,-0.000002
3802,-3171,-514,-5511,204,-4999,15,-0.000610,-0.013001,-1.103573,0.083496,-1.207520,-0.017578,-3.597656,3.656250,-1.597656,5325,-24,-1974,-919,7350,6674,9713,9078,0.000010,-0.000002
3803,-359,741,-18483,-117,-6024,344,-0.000549,-0.015809,-1.103573,0.005127,-1.457764,0.062744,-3.597656,3.656250,-1.597656,5325,15,-1792,-939,7272,6628,9746,9122,0.000013,-0.000002
3804,1879,1295,-12258,-518,-5100,536,-0.000794,-0.018312,-1.103381,-0.092773,-1.232178,0.109619,-3.597656,3.656250,-1.597656,5325,73,-1927,-967,7256,6596,9768,9125,0.000016,-0.000003
3805,-1874,-378,-4675,-810,-6366,-135,-0.001038,-0.021364,-1.103327,-0.164062,-1.541260,-0.054199,-3.597656,3.656250,-1.597656,5325,125,-1705,-967,7195,6563,9778,9134,0.000020,-0.000003
3806,-2868,-305,-14071,-845,-8341,-403,-0.001404,-0.025393,-1.103599,-0.172607,-2.023438,-0.119629,-3.597656,3.656250,-1.597656,5325,145,-1349,-952,7171,6477,9789,9120,0.000025,-0.000004
3807,956,185,-13530,-680,-8345,-165,-0.001649,-0.029301,-1.103626,-0.132324,-2.024414,-0.061523,-3.597656,3.656250,-1.597656,5326,135,-1298,-944,7186,6449,9774,9091,0.000031,-0.000004
3808,3348,351,-7858,-732,-7682,82,-0.001954,-0.032904,-1.103680,-0.145020,-1.862549,-0.001221,-3.597656,3.656250,-1.597656,5326,154,-1367,-945,7164,6431,9720,9066,0.000038,-0.000005
3809,624,-936,-10808,-629,-7966,-89,-0.002199,-0.036507,-1.103734,-0.119873,-1.931885,-0.042969,-3.597656,3.656250,-1.597656,5326,148,-1300,-937,7185,6401,9725,9014,0.000046,-0.000005
3810,152,-1061,-9125,-204,-8247,-165,-0.002138,-0.040416,-1.103816,-0.016113,-2.000488,-0.061523,-3.597656,3.656250,-1.597656,5327,90,-1243,-925,7198,6389,9683,8977,0.000055,-0.000006
3811,-1188,7,-4854,148,-9191,-50,-0.002016,-0.044876,-1.103843,0.069824,-2.230957,-0.033447,-3.597656,3.656250,-1.597656,5327,34,-1071,-917,7237,6385,9605,8932,0.000066,-0.000007
3812,-829,41,-11250,-30,-10405,26,-0.002017,-0.049886,-1.103924,0.026367,-2.527344,-0.014893,-3.597656,3.656250,-1.597656,5328,50,-838,-912,7256,6382,9573,8888,0.000079,-0.000007
3813,2610,-117,-15091,-154,-10036,126,-0.001956,-0.054287,-1.104005,-0.003906,-2.437256,0.009521,-3.597656,3.656250,-1.597656,5329,60,-861,-912,7314,6385,9500,8835,0.000093,-0.000008
3814,-969,617,-5364,-198,-9725,2,-0.002018,-0.058933,-1.104032,-0.014648,-2.361328,-0.020752,-3.597656,3.656250,-1.597656,5330,64,-884,-906,7344,6388,9461,8767,0.000109,-0.000009
3815,-1990,280,-4247,-320,-10819,-23,-0.002080,-0.063886,-1.104085,-0.044434,-2.628418,-0.026855,-3.597656,3.656250,-1.597656,5330,82,-681,-899,7404,6424,9416,8697,0.000128,-0.000010
3816,-2019,319,-10776,-329,-11865,-58,-0.002203,-0.069759,-1.104084,-0.046631,-2.883789,-0.035400,-3.597656,3.656250,-1.597656,5331,85,-469,-891,7430,6452,9369,8670,0.000149,-0.000012
3817,2706,-256,-12207,-202,-10997,-98,-0.002265,-0.075022,-1.104193,-0.015625,-2.671875,-0.045166,-3.597656,3.656250,-1.597656,5333,68,-571,-880,7503,6479,9324,8621,0.000173,-0.000013
3818,477,185,-5978,-161,-10644,-163,-0.002204,-0.080103,-1.104328,-0.005615,-2.585693,-0.061035,-3.609375,3.656250,-1.597656,5334,62,-606,-866,7537,6560,9262,8547,0.000199,-0.000014
3819,-1335,-197,-11352,-165,-11176,-311,-0.002205,-0.085431,-1.104437,-0.006592,-2.715576,-0.097168,-3.609375,3.656250,-1.597656,5335,61,-504,-844,7615,6592,9214,8483,0.000228,-0.000016
3820,-3084,-297,-9969,165,-12388,-403,-0.002023,-0.091436,-1.104654,0.073975,-3.011475,-0.119629,-3.609375,3.656250,-1.597656,5337,13,-279,-816,7643,6640,9150,8437,0.000261,-0.000017
3821,-9,95,-8927,307,-12959,-318,-0.001840,-0.097383,-1.104872,0.108643,-3.150879,-0.098877,-3.609375,3.656250,-1.597656,5339,-15,-140,-790,7723,6728,9061,8374,0.000297,-0.000019
3822,3451,688,-13247,148,-11802,-211,-0.001657,-0.103026,-1.104954,0.069824,-2.868408,-0.072754,-3.609375,3.656250,-1.597656,5341,-1,-288,-767,7753,6765,9001,8305,0.000336,-0.000020
3823,801,-458,-9780,241,-11102,-320,-0.001473,-0.108121,-1.105145,0.092529,-2.697510,-0.099365,-3.609375,3.656250,-1.597656,5343,-22,-386,-739,7809,6812,8982,8273,0.000380,-0.000022
3824,-4253,588,-3159,357,-13336,-215,-0.001167,-0.114324,-1.105390,0.120850,-3.242920,-0.073730,-3.609375,3.656250,-1.597656,5344,-43,3,-714,7847,6895,8937,8213,0.000427,-0.000024
3825,349,229,-13051,383,-13866,161,-0.000922,-0.120961,-1.105362,0.127197,-3.372314,0.018066,-3.609375,3.656250,-1.597656,5347,-56,140,-706,7899,6954,8846,8173,0.000479,-0.000025
3826,4440,-619,-14209,642,-11819,135,-0.000615,-0.126558,-1.105278,0.190430,-2.872559,0.011719,-3.609375,3.656250,-1.597656,5350,-103,-151,-700,7961,7046,8816,8095,0.000535,-0.000027
3827,-418,-1132,-5098,993,-12094,-13,0.000000,-0.132344,-1.105359,0.276123,-2.939697,-0.024414,-3.609375,3.656250,-1.597656,5352,-168,-83,-688,7980,7097,8780,8048,0.000596,-0.000029
3828,-3911,885,-7779,941,-13561,226,0.000493,-0.138566,-1.105385,0.263428,-3.297852,0.033936,-3.609375,3.656250,-1.597656,5354,-179,183,-688,8017,7196,8696,7998,0.000661,-0.000031
3829,2457,280,-15657,841,-13417,625,0.000864,-0.144978,-1.104997,0.239014,-3.262695,0.131348,-3.609375,3.656250,-1.597656,5357,-182,204,-708,8065,7254,8668,7948,0.000732,-0.000033
3830,2300,-668,-7273,784,-11717,187,0.001358,-0.150716,-1.105023,0.225098,-2.847656,0.024414,-3.609375,3.656250,-1.597656,5361,-186,-41,-712,8096,7334,8627,7912,0.000809,-0.000035
3831,-2420,883,-5983,573,-12292,23,0.001792,-0.156151,-1.105076,0.173584,-2.988037,-0.015625,-3.609375,3.656250,-1.597656,5363,-164,67,-710,8121,7376,8595,7854,0.000890,-0.000036
3832,-2327,868,-15222,128,-13397,490,0.001794,-0.162766,-1.104853,0.064941,-3.257812,0.098389,-3.609375,3.656250,-1.597656,5366,-101,276,-730,8116,7461,8567,7805,0.000978,-0.000038
3833,2113,-883,-12077,65,-12429,446,0.001858,-0.168335,-1.104601,0.049561,-3.021484,0.087646,-3.609375,3.656250,-1.597656,5370,-88,151,-750,8148,7507,8520,7757,0.001072,-0.000040
3834,524,-1537,-2970,344,-11723,-154,0.002107,-0.174034,-1.104793,0.117676,-2.849121,-0.058838,-3.609375,3.656250,-1.597656,5373,-121,59,-744,8187,7569,8502,7699,0.001171,-0.000041
3835,-2846,929,-9730,122,-12532,-143,0.002296,-0.180172,-1.104929,0.063477,-3.046631,-0.056152,-3.609375,3.648438,-1.597656,5377,-86,212,-736,8212,7569,8470,7679,0.001278,-0.000043
3836,309,512,-16157,-65,-12935,427,0.002298,-0.186194,-1.104815,0.017822,-3.145020,0.083008,-3.609375,3.648438,-1.597656,5380,-53,311,-753,8231,7653,8433,7640,0.001391,-0.000044
3837,3222,-1117,-7800,126,-11765,231,0.002426,-0.192719,-1.104646,0.064453,-2.859375,0.035156,-3.609375,3.648438,-1.597656,5384,-74,156,-762,8247,7653,8430,7626,0.001511,-0.000046
3838,334,-583,-4472,268,-11028,-228,0.002614,-0.196949,-1.104727,0.099121,-2.679443,-0.076904,-3.609375,3.648438,-1.597656,5388,-92,45,-751,8283,7690,8418,7595,0.001638,-0.000047
3839,-2189,1144,-8359,-143,-11590,-78,0.002679,-0.202492,-1.104836,-0.001221,-2.816650,-0.040283,-3.609375,3.648438,-1.597656,5391,-30,147,-744,8286,7711,8397,7595,0.001772,-0.000048
3840,-2014,1046,-15543,-536,-12654,401,0.002371,-0.208477,-1.104694,-0.097168,-3.076416,0.076660,-3.609375,3.648438,-1.597656,5395,34,350,-758,8315,7738,8374,7569,0.001914,-0.000049
3841,3156,-597,-11538,-407,-11488,414,0.002186,-0.213720,-1.104551,-0.065674,-2.791748,0.079834,-3.609375,3.648438,-1.597656,5399,29,194,-773,8368,7772,8351,7545,0.002063,-0.000050
3842,2228,-1244,-5248,-156,-10071,26,0.002251,-0.218720,-1.104548,-0.004395,-2.445801,-0.014893,-3.609375,3.648438,-1.597656,5403,1,-21,-772,8379,7776,8337,7540,0.002221,-0.000051
3843,-3542,746,-8581,-398,-10976,154,0.002128,-0.223537,-1.104518,-0.063477,-2.666748,0.016357,-3.609375,3.648438,-1.597656,5407,42,132,-778,8393,7774,8335,7527,0.002386,-0.000052
3844,-2774,244,-14233,-361,-12251,411,0.002006,-0.229048,-1.104346,-0.054443,-2.978027,0.079102,-3.609375,3.648438,-1.597656,5411,43,369,-794,8420,7784,8322,7524,0.002560,-0.000053
3845,3399,-805,-11083,21,-10875,418,0.002071,-0.234693,-1.104146,0.038818,-2.642090,0.080811,-3.609375,3.648438,-1.597656,5415,-8,185,-813,8434,7800,8286,7511,0.002742,-0.000053
3846,2536,-324,-7356,10,-9343,237,0.002073,-0.238962,-1.104059,0.036133,-2.268066,0.036621,-3.609375,3.648438,-1.597656,5420,-9,-49,-824,8458,7777,8294,7518,0.002933,-0.000054
3847,-3601,783,-9783,-324,-10180,189,0.002013,-0.243613,-1.104055,-0.045410,-2.472412,0.024902,-3.609375,3.648438,-1.597656,5423,35,91,-833,8460,7785,8291,7530,0.003133,-0.000054
3848,-3453,344,-11219,-265,-11592,281,0.001953,-0.249026,-1.103994,-0.031006,-2.817139,0.047363,-3.609375,3.648438,-1.597656,5427,28,349,-847,8493,7795,8298,7514,0.003342,-0.000055
3849,3198,-405,-10264,-82,-10716,348,0.001892,-0.254193,-1.103595,0.013672,-2.603271,0.063721,-3.609375,3.648438,-1.597656,5432,1,251,-864,8500,7799,8281,7525,0.003560,-0.000055
3850,2998,253,-9983,-180,-8955,313,0.001894,-0.258231,-1.103620,-0.010254,-2.173340,0.055176,-3.609375,3.648438,-1.597656,5437,13,-11,-881,8524,7785,8272,7533,0.003787,-0.000055
3851,-2081,156,-11924,-481,-8870,80,0.001770,-0.262463,-1.103616,-0.083740,-2.152588,-0.001709,-3.609375,3.648438,-1.597656,5440,57,-22,-886,8536,7783,8294,7513,0.004024,-0.000056
3852,-3057,-578,-8932,-137,-10483,50,0.001709,-0.267396,-1.103639,0.000244,-2.546387,-0.009033,-3.617188,3.648438,-1.597656,5444,10,257,-890,8540,7766,8297,7531,0.004270,-0.000056
3853,2479,-309,-8954,281,-10021,204,0.001901,-0.272209,-1.103550,0.102295,-2.433594,0.028564,-3.617188,3.648438,-1.597656,5449,-53,217,-899,8561,7780,8284,7536,0.004527,-0.000056
3854,2364,512,-11047,124,-8565,21,0.002030,-0.276013,-1.103517,0.063965,-2.078125,-0.016113,-3.617188,3.648438,-1.597656,5453,-40,5,-900,8570,7781,8301,7527,0.004794,-0.000056
3855,-1724,207,-12290,-141,-8604,-215,0.002160,-0.280266,-1.103627,-0.000732,-2.087646,-0.073730,-3.617188,3.648438,-1.597656,5457,-9,24,-888,8581,7767,8322,7532,0.005070,-0.000056
3856,-2718,-165,-8734,104,-9781,-65,0.002226,-0.284651,-1.103736,0.059082,-2.375000,-0.037109,-3.617188,3.648438,-1.597656,5461,-48,238,-882,8571,7749,8336,7546,0.005357,-0.000055
3857,2108,424,-10128,313,-9204,193,0.002420,-0.289042,-1.103703,0.110107,-2.234131,0.025879,-3.617188,3.648438,-1.597656,5466,-85,178,-885,8580,7775,8323,7552,0.005655,-0.000055
3858,2634,275,-11748,122,-7730,-6,0.002614,-0.292610,-1.103785,0.063477,-1.874268,-0.022705,-3.617188,3.648438,-1.597656,5470,-66,-40,-880,8607,7776,8349,7560,0.005963,-0.000055
3859,211,-241,-10389,104,-7623,-257,0.002744,-0.296054,-1.103725,0.059082,-1.848145,-0.083984,-3.617188,3.648438,-1.597656,5474,-70,-54,-863,8592,7759,8386,7561,0.006282,-0.000054
3860,-3552,119,-7885,355,-8977,-28,0.003067,-0.300204,-1.103863,0.120361,-2.178711,-0.028076,-3.617188,3.648438,-1.597656,5477,-112,182,-854,8586,7777,8376,7560,0.006612,-0.000054
