counter,    accel.x,    accel.y,    accel.z,    gyro.p,    gyro.q,    gyro.r,    rot->phi,    rot->theta,    rot->psi,    rates->p,    rates->q,    rates->r,    pos->x, pos->y, pos->z,    COMMAND_THRUST,    COMMAND_ROLL,    COMMAND_PITCH,    COMMAND_YAW,    rpm_obs[0],    rpm_obs[1],    rpm_obs[2],    rpm_obs[3],    dr_state.x,    dr_state.y,    ctrl.cmd.phi,    ctrl.cmd.theta
118,250,-170,-12319,-636,1179,-37,0.000183,0.016785,-1.597047,-0.121338,0.302002,0.000000,-2.347656,2.488281,-1.886719,5400,86,-347,-452,8173,7780,8347,7944,-75.479408,53.356365,0.000000,0.000000
119,-3872,-424,-10878,-431,-137,-274,0.000061,0.016785,-1.597047,-0.071289,-0.019287,-0.057861,-2.347656,2.488281,-1.886719,5400,62,-148,-448,8186,7768,8354,7943,-75.479408,53.356857,0.000000,0.000000
120,-388,53,-7576,-193,-1294,-45,0.000090,0.016187,-1.597061,-0.013184,-0.301758,-0.001953,-2.347656,2.488281,-1.886719,5400,30,50,-453,8193,7774,8337,7932,-75.479408,53.357349,0.000000,0.000000
121,3453,636,-11291,-627,-128,-4,-0.000183,0.016053,-1.597047,-0.119141,-0.017090,0.008057,-2.347656,2.488281,-1.886719,5400,94,-122,-459,8184,7755,8330,7965,-75.479408,53.357841,0.000000,0.000000
122,1394,-219,-14192,-954,1011,-350,-0.000610,0.016602,-1.597230,-0.198975,0.260986,-0.076416,-2.347656,2.488281,-1.886719,5400,148,-311,-449,8194,7759,8335,7951,-75.479408,53.358334,0.000000,0.000000
123,-2430,-178,-6882,-649,2,-335,-0.000855,0.016663,-1.597108,-0.124512,0.014648,-0.072754,-2.347656,2.488281,-1.886719,5400,115,-159,-438,8194,7748,8334,7969,-75.479408,53.358826,0.000000,0.000000
124,-49,119,-6227,-503,-924,-21,-0.001038,0.016236,-1.597169,-0.088867,-0.211426,0.003906,-2.347656,2.488281,-1.886719,5400,101,-4,-441,8177,7733,8317,7987,-75.479408,53.359318,0.000000,0.000000
125,2703,161,-13634,-706,-26,-76,-0.001221,0.016175,-1.597169,-0.138428,0.007812,-0.009521,-2.347656,2.488281,-1.886719,5400,134,-140,-441,8204,7727,8325,7991,-75.479408,53.359810,0.000000,0.000000
126,2145,136,-15476,-664,457,-270,-0.001526,0.016480,-1.597291,-0.128174,0.125732,-0.056885,-2.347656,2.488281,-1.886719,5400,133,-220,-432,8208,7731,8304,7982,-75.479408,53.360302,0.000000,0.000000
127,-1409,-695,-9082,-126,-100,-161,-0.001526,0.016480,-1.597291,0.003174,-0.010254,-0.030273,-2.347656,2.488281,-1.886719,5400,57,-134,-427,8212,7716,8316,8002,-75.479408,53.360794,0.000000,0.000000
128,-1385,-117,-5364,89,-908,191,-0.001404,0.016175,-1.597108,0.055664,-0.207520,0.055664,-2.347656,2.488281,-1.886719,5400,19,4,-439,8220,7723,8328,8007,-75.479408,53.361286,0.000000,0.000000
129,2324,341,-12111,-124,52,61,-0.001404,0.016175,-1.597047,0.003662,0.026855,0.023926,-2.347656,2.488281,-1.886719,5400,40,-143,-446,8225,7710,8303,8009,-75.479408,53.361778,0.000000,0.000000
130,1308,400,-13452,-143,1022,-176,-0.001404,0.016602,-1.597047,-0.000977,0.263672,-0.033936,-2.347656,2.488281,-1.886719,5400,35,-311,-444,8231,7709,8291,8004,-75.479408,53.362270,0.000000,0.000000
131,-3030,244,-6551,6,-80,-32,-0.001343,0.016663,-1.597047,0.035400,-0.005371,0.001221,-2.347656,2.488281,-1.886719,5400,8,-145,-448,8229,7713,8310,8009,-75.479408,53.362762,0.000000,0.000000
132,-1608,573,-6565,-189,-991,89,-0.001343,0.016236,-1.597047,-0.012207,-0.227783,0.030762,-2.347656,2.488281,-1.886719,5400,31,9,-457,8198,7706,8315,8017,-75.479408,53.363255,0.000000,0.000000
133,1173,-117,-15430,-305,-403,-248,-0.001465,0.016053,-1.597047,-0.040527,-0.084229,-0.051514,-2.347656,2.488281,-1.886719,5400,46,-70,-452,8216,7710,8308,7987,-75.479408,53.363747,0.000000,0.000000
134,949,-514,-12437,63,-28,-372,-0.001404,0.015992,-1.597047,0.049316,0.007324,-0.081787,-2.347656,2.488281,-1.886719,5400,-7,-122,-440,8224,7697,8321,7993,-75.479408,53.364239,0.000000,0.000000
135,-686,-104,-5538,457,-599,-28,-0.001160,0.015748,-1.597047,0.145508,-0.132080,0.002197,-2.347656,2.488281,-1.886719,5400,-71,-23,-443,8228,7709,8297,7996,-75.479408,53.364731,0.000000,0.000000
136,1353,-395,-8697,645,-255,47,-0.000733,0.015687,-1.597047,0.191406,-0.048096,0.020508,-2.347656,2.488281,-1.886719,5400,-113,-74,-449,8223,7733,8320,7998,-75.479408,53.365223,0.000000,0.000000
137,2268,-578,-12152,636,926,-394,-0.000305,0.016114,-1.597047,0.189209,0.240234,-0.087158,-2.347656,2.488281,-1.886719,5400,-129,-276,-435,8225,7734,8303,7979,-75.479408,53.365715,0.000000,0.000000
138,-1441,-46,-8214,614,597,-435,0.000061,0.016419,-1.597291,0.183838,0.159912,-0.097168,-2.347656,2.488281,-1.886719,5400,-142,-243,-418,8220,7743,8316,7956,-75.479408,53.366207,0.000000,0.000000
139,-2393,1422,-7368,368,-573,-100,0.000244,0.016175,-1.597108,0.123779,-0.125732,-0.015381,-2.347656,2.488281,-1.886719,5400,-118,-60,-415,8196,7754,8342,7966,-75.479408,53.366699,0.000000,0.000000
140,843,885,-13075,-117,-717,-69,0.000244,0.015931,-1.597108,0.005371,-0.160889,-0.007812,-2.347656,2.488281,-1.886719,5400,-51,-27,-413,8201,7778,8347,7951,-75.479408,53.367191,0.000000,0.000000
141,2403,-402,-14286,-239,259,-385,0.000244,0.015992,-1.597230,-0.024414,0.077393,-0.084961,-2.347656,2.488281,-1.886719,5400,-27,-179,-397,8170,7785,8362,7922,-75.479408,53.367683,0.000000,0.000000
142,-39,-185,-7515,-30,387,-224,0.000244,0.016175,-1.597291,0.026611,0.108643,-0.045654,-2.347656,2.488281,-1.886719,5400,-49,-205,-387,8148,7781,8368,7918,-75.479408,53.368176,0.000000,0.000000
143,-622,-468,-7225,255,-411,274,0.000366,0.016053,-1.597291,0.096191,-0.086182,0.075928,-2.347656,2.488281,-1.886719,5400,-87,-78,-400,8160,7794,8367,7934,-75.479408,53.368668,0.000000,0.000000
144,1751,-858,-10198,446,54,117,0.000671,0.016114,-1.597047,0.142822,0.027344,0.037598,-2.347656,2.488281,-1.886719,5400,-118,-154,-409,8165,7804,8374,7931,-75.479408,53.369164,0.000000,0.000000
145,-49,-875,-9137,584,1009,-322,0.001099,0.016663,-1.597108,0.176514,0.260498,-0.069580,-2.347656,2.488281,-1.886719,5400,-146,-322,-398,8133,7810,8389,7922,-75.479408,53.369659,0.000000,0.000000
146,-3763,812,-8900,381,-176,-139,0.001343,0.016663,-1.597108,0.126953,-0.028809,-0.024902,-2.347656,2.488281,-1.886719,5400,-126,-138,-396,8133,7816,8385,7915,-75.479408,53.370155,0.000000,0.000000
147,-863,1239,-12790,-255,-1218,185,0.001282,0.016114,-1.597108,-0.028320,-0.283203,0.054199,-2.347656,2.488281,-1.886719,5400,-36,42,-408,8120,7815,8372,7918,-75.479408,53.370651,0.000000,0.000000
148,2578,348,-13873,-671,-377,-176,0.001038,0.015870,-1.597108,-0.129883,-0.077881,-0.033936,-2.347656,2.488281,-1.886719,5400,34,-75,-405,8123,7821,8385,7923,-75.479408,53.371147,0.000000,0.000000
149,2718,-353,-11893,-745,575,-416,0.000733,0.016175,-1.597108,-0.147949,0.154541,-0.092529,-2.347656,2.488281,-1.886719,5400,63,-227,-391,8115,7823,8397,7895,-75.479408,53.371643,0.000000,0.000000
150,-142,192,-8078,-690,281,-85,0.000488,0.016419,-1.597108,-0.134521,0.082764,-0.011719,-2.347656,2.488281,-1.886719,5400,75,-189,-391,8110,7818,8381,7921,-75.479408,53.372139,0.000000,0.000000
151,-484,-336,-8941,-383,-359,270,0.000366,0.016297,-1.597047,-0.059570,-0.073486,0.074951,-2.339844,2.500000,-1.898438,5400,45,-89,-406,8116,7825,8396,7909,-75.479408,53.372635,0.000000,0.000000
152,1845,-1268,-8509,19,422,-137,0.000427,0.016358,-1.597047,0.038574,0.117188,-0.024414,-2.339844,2.500000,-1.898438,5400,-7,-221,-405,8106,7822,8375,7913,-75.479408,53.373131,0.000000,0.000000
153,-177,-1088,-8013,228,775,-414,0.000671,0.016785,-1.597230,0.089600,0.203369,-0.092041,-2.339844,2.500000,-1.898438,5400,-42,-290,-392,8116,7821,8389,7913,-75.479408,53.373627,0.000000,0.000000
154,-3188,895,-11078,-98,-754,-80,0.000671,0.016602,-1.597108,0.010010,-0.169922,-0.010498,-2.339844,2.500000,-1.898438,5400,-2,-43,-392,8113,7814,8372,7941,-75.479408,53.374123,0.000000,0.000000
155,-334,1263,-12722,-503,-1205,28,0.000427,0.015931,-1.597108,-0.088867,-0.280029,0.015869,-2.339844,2.500000,-1.898438,5400,55,49,-396,8100,7785,8360,7936,-75.479408,53.374619,0.000000,0.000000
156,2644,275,-10346,-823,-80,-381,0.000122,0.015870,-1.597230,-0.166992,-0.005371,-0.083984,-2.339844,2.500000,-1.898438,5400,110,-115,-383,8146,7801,8351,7953,-75.479408,53.375114,0.000000,0.000000
157,1011,112,-9599,-976,435,-302,-0.000183,0.016175,-1.597291,-0.204346,0.120361,-0.064697,-2.339844,2.500000,-1.898438,5400,147,-199,-372,8133,7801,8344,7938,-75.479408,53.375610,0.000000,0.000000
158,-895,244,-11240,-880,-239,207,-0.000610,0.016114,-1.597291,-0.180908,-0.044189,0.059570,-2.339844,2.500000,-1.898438,5400,149,-94,-383,8130,7804,8353,7975,-75.479408,53.376106,0.000000,0.000000
159,519,-956,-7486,-490,-119,30,-0.000794,0.015992,-1.597170,-0.085693,-0.014893,0.016357,-2.339844,2.500000,-1.898438,5400,104,-115,-388,8162,7790,8317,7980,-75.479408,53.376602,0.000000,0.000000
160,499,-1310,-6132,58,250,-366,-0.000671,0.016053,-1.597169,0.048096,0.075195,-0.080322,-2.339844,2.500000,-1.898438,5400,25,-178,-376,8176,7789,8320,7967,-75.479408,53.377098,0.000000,0.000000
161,-1397,-87,-11958,270,-165,-244,-0.000549,0.016053,-1.597291,0.099854,-0.026123,-0.050537,-2.339844,2.500000,-1.898438,5400,-15,-113,-368,8177,7763,8303,7978,-75.479408,53.377594,0.000000,0.000000
162,-164,683,-13438,289,-723,209,-0.000305,0.015809,-1.597230,0.104492,-0.162354,0.060059,-2.339844,2.500000,-1.898438,5400,-34,-16,-380,8188,7778,8305,7996,-75.479408,53.378090,0.000000,0.000000
163,1626,-324,-7423,50,-21,-13,-0.000244,0.015748,-1.597230,0.046143,0.009033,0.005859,-2.339844,2.500000,-1.898438,5400,-12,-123,-383,8166,7782,8290,8000,-75.479408,53.378586,0.000000,0.000000
164,-243,344,-6297,-159,625,-433,-0.000183,0.016053,-1.597230,-0.004883,0.166748,-0.096680,-2.339844,2.500000,-1.898438,5400,9,-235,-368,8189,7764,8305,8000,-75.479408,53.379082,0.000000,0.000000
165,-1594,1664,-14211,-632,-130,-196,-0.000366,0.016114,-1.597230,-0.120361,-0.017578,-0.038818,-2.339844,2.500000,-1.898438,5400,79,-120,-363,8195,7778,8288,7991,-75.479408,53.379578,0.000000,0.000000
166,804,714,-13213,-786,-475,200,-0.000733,0.015809,-1.597291,-0.157959,-0.101807,0.057861,-2.339844,2.500000,-1.898438,5400,111,-63,-375,8178,7785,8275,7996,-75.479408,53.380074,0.000000,0.000000
167,2310,-1647,-5412,-477,466,-141,-0.000916,0.016053,-1.597291,-0.082520,0.127930,-0.025391,-2.339844,2.500000,-1.898438,5400,77,-217,-372,8188,7778,8301,7998,-75.479408,53.380569,0.000000,0.000000
168,-1242,-1207,-7945,69,597,-470,-0.000855,0.016419,-1.597413,0.050781,0.159912,-0.105713,-2.339844,2.507812,-1.898438,5400,2,-250,-355,8170,7781,8285,7978,-75.479408,53.381065,0.000000,0.000000
169,-1960,73,-14098,361,-618,-183,-0.000549,0.016175,-1.597413,0.122070,-0.136719,-0.035645,-2.339844,2.507812,-1.898438,5400,-48,-55,-349,8178,7782,8295,7992,-75.479408,53.381561,0.000000,0.000000
170,1266,195,-10225,466,-693,13,-0.000305,0.015870,-1.597413,0.147705,-0.155029,0.012207,-2.339844,2.507812,-1.898438,5400,-78,-31,-351,8160,7775,8288,8006,-75.479408,53.382057,0.000000,0.000000
171,2521,-497,-5876,492,220,-209,-0.000061,0.015870,-1.597413,0.154053,0.067871,-0.041992,-2.339844,2.507812,-1.898438,5400,-97,-172,-344,8180,7779,8285,8004,-75.479408,53.382553,0.000000,0.000000
172,592,375,-8064,268,608,-416,0.000183,0.016236,-1.597535,0.099365,0.162598,-0.092529,-2.339844,2.507812,-1.898438,5400,-78,-243,-326,8157,7765,8300,8005,-75.479408,53.383049,0.000000,0.000000
173,-1820,1278,-15031,-128,-215,-76,0.000183,0.016236,-1.597535,0.002686,-0.038330,-0.009521,-2.339844,2.507812,-1.898438,5400,-27,-116,-324,8138,7783,8283,8009,-75.479408,53.383545,0.000000,0.000000
174,162,851,-11634,-420,-425,165,0.000000,0.016114,-1.597413,-0.068604,-0.089600,0.049316,-2.339844,2.507812,-1.898438,5400,17,-79,-332,8155,7790,8310,8005,-75.479408,53.384041,0.000000,0.000000
175,1616,-941,-4416,-318,255,-167,0.000000,0.016175,-1.597413,-0.043701,0.076416,-0.031738,-2.339844,2.507812,-1.898438,5400,11,-187,-327,8144,7804,8293,7989,-75.479408,53.384537,0.000000,0.000000
176,-565,-671,-10273,-71,71,-257,0.000000,0.016236,-1.597474,0.016602,0.031494,-0.053711,-2.339844,2.507812,-1.898438,5400,-18,-159,-318,8134,7781,8310,7993,-75.479408,53.385036,0.000000,0.000000
177,-1247,234,-15169,91,-540,108,0.000183,0.016053,-1.597474,0.056152,-0.117676,0.035400,-2.339844,2.507812,-1.898438,5400,-41,-57,-326,8140,7802,8329,7995,-75.479408,53.385536,0.000000,0.000000
178,1264,-405,-7916,165,-156,74,0.000244,0.015931,-1.597474,0.074219,-0.023926,0.027100,-2.339844,2.507812,-1.898438,5400,-55,-113,-333,8105,7810,8306,7985,-75.479408,53.386036,0.000000,0.000000
179,504,-841,-4767,165,115,-305,0.000305,0.016053,-1.597413,0.074219,0.042236,-0.065430,-2.339844,2.507812,-1.898438,5400,-59,-155,-323,8108,7817,8320,7991,-75.479408,53.386536,0.000000,0.000000
180,-1202,383,-12981,-34,-446,-202,0.000427,0.015931,-1.597413,0.025635,-0.094727,-0.040283,-2.339844,2.507812,-1.898438,5400,-35,-61,-318,8134,7820,8303,7991,-75.479408,53.387035,0.000000,0.000000
181,413,1071,-14702,-309,-505,159,0.000366,0.015687,-1.597413,-0.041504,-0.109131,0.047852,-2.339844,2.507812,-1.898438,5400,6,-44,-328,8128,7823,8315,7985,-75.479408,53.387535,0.000000,0.000000
182,1756,-80,-4989,-503,220,32,0.000244,0.015748,-1.597413,-0.088867,0.067871,0.016846,-2.339844,2.507812,-1.898438,5400,41,-159,-334,8115,7825,8318,7984,-75.479408,53.388035,0.000000,0.000000
183,-622,-570,-6679,-496,398,-366,0.000000,0.015931,-1.597413,-0.087158,0.111328,-0.080322,-2.339844,2.507812,-1.898438,5400,50,-196,-322,8116,7853,8306,7963,-75.479408,53.388535,0.000000,0.000000
184,-1584,231,-15316,-610,-568,-220,-0.000183,0.015748,-1.597413,-0.114990,-0.124512,-0.044678,-2.339844,2.507812,-1.898438,5400,77,-41,-316,8116,7851,8311,7978,-75.479408,53.389034,0.000000,0.000000
185,1345,187,-12488,-608,-401,148,-0.000427,0.015565,-1.597350,-0.114502,-0.083740,0.045166,-2.339844,2.507812,-1.898438,5400,88,-62,-326,8102,7845,8288,7985,-75.479408,53.389534,0.000000,0.000000
186,1431,-583,-3572,-562,658,-71,-0.000610,0.015870,-1.597352,-0.103271,0.174805,-0.008301,-2.339844,2.507812,-1.898438,5400,91,-237,-327,8117,7838,8307,7969,-75.479408,53.390034,0.000000,0.000000
187,-1749,-253,-9070,-438,322,-383,-0.000733,0.016053,-1.597474,-0.072998,0.092773,-0.084473,-2.339844,2.507812,-1.898438,5400,80,-194,-314,8134,7829,8285,7986,-75.479408,53.390533,0.000000,0.000000
188,-1158,268,-16530,-355,-625,-87,-0.000855,0.015870,-1.597474,-0.052734,-0.138428,-0.012207,-2.339844,2.507812,-1.898438,5400,72,-42,-313,8145,7827,8270,7996,-75.479408,53.391033,0.000000,0.000000
189,2374,17,-9522,-361,-76,189,-0.000916,0.015809,-1.597474,-0.054199,-0.004395,0.055176,-2.339844,2.507812,-1.898438,5400,74,-127,-324,8145,7825,8295,8001,-75.479408,53.391533,0.000000,0.000000
190,632,-361,-3821,-313,788,-139,-0.001099,0.016175,-1.597352,-0.042480,0.206543,-0.024902,-2.339844,2.507812,-1.898438,5400,68,-274,-322,8150,7825,8277,8015,-75.479408,53.392033,0.000000,0.000000
191,-2437,444,-12713,-331,-41,-259,-0.001099,0.016236,-1.597352,-0.046875,0.004150,-0.054199,-2.339844,2.507812,-1.898438,5400,70,-148,-315,8128,7790,8271,8016,-75.479408,53.392532,0.000000,0.000000
192,-2189,278,-15933,-259,-834,-28,-0.001221,0.015870,-1.597352,-0.029297,-0.189453,0.002197,-2.339844,2.507812,-1.898438,5400,59,-13,-317,8157,7803,8268,8025,-75.479408,53.393032,0.000000,0.000000
193,1953,485,-12314,-237,-276,176,-0.001282,0.015626,-1.597353,-0.023926,-0.053223,0.052002,-2.339844,2.507812,-1.898438,5400,54,-91,-329,8157,7804,8252,8023,-75.479408,53.393532,0.000000,0.000000
194,1911,-241,-3988,-250,693,-122,-0.001343,0.015931,-1.597353,-0.027100,0.183350,-0.020752,-2.339844,2.507812,-1.898438,5400,54,-250,-328,8167,7802,8280,8032,-75.479408,53.394032,0.000000,0.000000
195,-1776,-92,-9531,-180,-21,-246,-0.001343,0.015992,-1.597291,-0.010010,0.009033,-0.051025,-2.339844,2.507812,-1.898438,5400,43,-141,-322,8163,7776,8269,8034,-75.479408,53.394531,0.000000,0.000000
196,-1387,117,-15309,-13,-911,41,-0.001282,0.015626,-1.597291,0.030762,-0.208252,0.019043,-2.339844,2.507812,-1.898438,5400,15,8,-329,8159,7792,8263,8034,-75.479408,53.395031,0.000000,0.000000
197,2806,-90,-9055,0,52,67,-0.001221,0.015565,-1.597167,0.033936,0.026855,0.025391,-2.339844,2.507812,-1.898438,5400,8,-139,-336,8164,7796,8251,8029,-75.479408,53.395531,0.000000,0.000000
198,1028,-185,-5197,-21,725,-231,-0.001160,0.015992,-1.597169,0.028809,0.191162,-0.047363,-2.339844,2.507812,-1.898438,5400,5,-254,-331,8162,7773,8252,8060,-75.479408,53.396030,0.000000,0.000000
199,-2329,200,-11958,91,-392,-209,-0.001038,0.015931,-1.597291,0.056152,-0.081543,-0.041992,-2.339844,2.507812,-1.898438,5400,-15,-78,-327,8166,7790,8249,8046,-75.479408,53.396530,0.000000,0.000000
200,-164,146,-14376,226,-751,26,-0.000855,0.015443,-1.597169,0.089111,-0.169189,0.015381,-2.339844,2.507812,-1.898438,5400,-42,-11,-332,8155,7797,8279,8042,-75.479408,53.397030,0.000000,0.000000
201,2573,-202,-6739,89,335,-78,-0.000733,0.015565,-1.597169,0.055664,0.095947,-0.010010,-2.339844,2.507812,-1.898438,5400,-29,-183,-333,8156,7805,8267,8035,-75.479408,53.397530,0.000000,0.000000
202,-681,-129,-7259,19,296,-331,-0.000671,0.015809,-1.597169,0.038574,0.086426,-0.071777,-2.339844,2.507812,-1.898438,5400,-24,-182,-322,8132,7805,8264,8028,-75.479408,53.398029,0.000000,0.000000
203,-2329,324,-12570,143,-795,-172,-0.000610,0.015504,-1.597289,0.068848,-0.179932,-0.032959,-2.347656,2.519531,-1.898438,5400,-45,-2,-317,8155,7811,8261,8023,-75.479408,53.398529,0.000000,0.000000
204,1621,-156,-12024,270,-289,28,-0.000427,0.015320,-1.597289,0.099854,-0.056396,0.015869,-2.347656,2.519531,-1.898438,5400,-68,-76,-321,8148,7816,8293,7992,-75.479408,53.399029,0.000000,0.000000
205,2378,-290,-6328,202,723,-80,-0.000183,0.015626,-1.597106,0.083252,0.190674,-0.010498,-2.347656,2.519531,-1.898438,5400,-64,-245,-321,8135,7820,8280,8000,-75.479408,53.399529,0.000000,0.000000
206,-1926,-114,-8443,95,547,-357,-0.000122,0.015931,-1.597230,0.057129,0.147705,-0.078125,-2.347656,2.519531,-1.898438,5400,-52,-232,-308,8126,7827,8300,8004,-75.479408,53.400028,0.000000,0.000000
207,-2263,390,-12512,137,-780,-159,0.000095,0.015669,-1.597232,0.067383,-0.176270,-0.029785,-2.347656,2.519531,-1.898438,5400,-60,-18,-303,8106,7828,8296,7996,-75.479408,53.400528,0.000000,0.000000
208,2676,-107,-11277,189,-342,23,0.000244,0.015504,-1.597228,0.080078,-0.069336,0.014648,-2.347656,2.519531,-1.898438,5400,-70,-81,-306,8131,7835,8280,7977,-75.479408,53.401028,0.000000,0.000000
209,1800,-21,-7196,-47,928,-126,0.000244,0.015931,-1.597230,0.022461,0.240723,-0.021729,-2.347656,2.519531,-1.898438,5400,-37,-291,-303,8131,7836,8302,7990,-75.479408,53.401527,0.000000,0.000000
210,-3072,58,-9048,-178,226,-324,0.000244,0.016053,-1.597291,-0.009521,0.069336,-0.070068,-2.347656,2.519531,-1.898438,5400,-16,-189,-291,8124,7837,8294,7991,-75.479408,53.402027,0.000000,0.000000
211,-1178,100,-12742,-4,-1261,-93,0.000305,0.015504,-1.597289,0.032959,-0.293701,-0.013672,-2.347656,2.519531,-1.898438,5400,-37,60,-289,8104,7833,8315,7977,-75.479408,53.402527,0.000000,0.000000
212,3786,107,-10740,-17,-176,43,0.000305,0.015443,-1.597289,0.029785,-0.028809,0.019531,-2.347656,2.519531,-1.898438,5400,-32,-102,-293,8081,7868,8314,7987,-75.479408,53.403030,0.000000,0.000000
213,947,-173,-8274,-274,969,-154,0.000305,0.015931,-1.597291,-0.032959,0.250732,-0.028564,-2.347656,2.519531,-1.898438,5400,6,-292,-289,8110,7858,8314,7987,-75.479408,53.403534,0.000000,0.000000
214,-1872,229,-8497,-329,283,-239,0.000183,0.016114,-1.597291,-0.046387,0.083252,-0.049316,-2.347656,2.519531,-1.898438,5400,20,-195,-281,8081,7850,8329,7969,-75.479408,53.404037,0.000000,0.000000
215,-2826,239,-10711,-137,-1303,-52,0.000183,0.015626,-1.597289,0.000488,-0.303955,-0.003662,-2.347656,2.519531,-1.898438,5400,-1,68,-282,8091,7843,8307,7987,-75.479408,53.404541,0.000000,0.000000
216,2632,-219,-11835,-209,-409,56,0.000122,0.015320,-1.597289,-0.017090,-0.085693,0.022705,-2.347656,2.519531,-1.898438,5400,12,-59,-287,8081,7869,8312,7989,-75.479408,53.405045,0.000000,0.000000
217,2100,-146,-9193,-488,747,-113,0.000000,0.015687,-1.597291,-0.085205,0.196533,-0.018555,-2.347656,2.519531,-1.898438,5400,57,-246,-286,8093,7863,8293,7969,-75.479408,53.405548,0.000000,0.000000
218,-2841,183,-7916,-422,-222,-167,-0.000061,0.015687,-1.597413,-0.069092,-0.040039,-0.031738,-2.347656,2.519531,-1.898438,5400,55,-94,-282,8102,7878,8306,7992,-75.479408,53.406052,0.000000,0.000000
219,-1227,70,-11376,-200,-1203,63,-0.000244,0.015198,-1.597472,-0.014893,-0.279541,0.024414,-2.347656,2.519531,-1.898438,5400,29,75,-289,8094,7865,8285,7998,-75.479408,53.406555,0.000000,0.000000
220,3387,-26,-12534,-152,-76,141,-0.000183,0.015137,-1.597167,-0.003174,-0.004395,0.043457,-2.339844,2.527344,-1.906250,5400,23,-95,-300,8111,7857,8272,7998,-75.479408,53.407059,0.000000,0.000000
221,1466,-226,-9132,-244,1033,-93,-0.000244,0.015626,-1.597167,-0.025635,0.266357,-0.013672,-2.339844,2.527344,-1.906250,5400,35,-285,-302,8105,7857,8286,8004,-75.479408,53.407562,0.000000,0.000000
222,-3581,-175,-5199,-159,-176,-172,-0.000244,0.015626,-1.597167,-0.004883,-0.028809,-0.032959,-2.339844,2.527344,-1.906250,5400,23,-101,-300,8111,7874,8281,7993,-75.479408,53.408066,0.000000,0.000000
223,-1193,-265,-11120,-85,-956,-150,-0.000244,0.015198,-1.597165,0.013184,-0.219238,-0.027588,-2.339844,2.527344,-1.906250,5400,11,30,-298,8117,7861,8268,8005,-75.479408,53.408569,0.000000,0.000000
224,2324,849,-13684,-401,-87,-252,-0.000305,0.014954,-1.597352,-0.063965,-0.007080,-0.052490,-2.339844,2.527344,-1.906250,5400,56,-100,-292,8139,7852,8251,8011,-75.479408,53.409073,0.000000,0.000000
225,76,549,-9529,-568,270,-357,-0.000549,0.015137,-1.597352,-0.104736,0.080078,-0.078125,-2.339844,2.527344,-1.906250,5400,85,-158,-279,8141,7845,8250,8013,-75.479408,53.409576,0.000000,0.000000
226,-1712,-36,-6198,-429,-632,-239,-0.000733,0.014954,-1.597474,-0.070801,-0.140137,-0.049316,-2.339844,2.527344,-1.906250,5400,71,-10,-270,8144,7840,8272,8017,-75.479408,53.410080,0.000000,0.000000
227,1955,-1029,-12925,-128,-697,-117,-0.000733,0.014649,-1.597472,0.002686,-0.156006,-0.019531,-2.339844,2.527344,-1.906250,5400,31,10,-266,8152,7861,8257,8015,-75.479408,53.410583,0.000000,0.000000
