counter,    accel.x,    accel.y,    accel.z,    gyro_unscaled.p,    gyro_unscaled.q,    gyro_unscaled.r,    rot->phi,    rot->theta,    rot->psi,    pos->x, pos->y, pos->z,    COMMAND_THRUST,    COMMAND_ROLL,    COMMAND_PITCH,    COMMAND_YAW,    rpm_obs[0],    rpm_obs[1],    rpm_obs[2],    rpm_obs[3]
14677,-3084,802,-4283,21,-214,27,0.000122,-0.000732,-1.401604,-3.468750,1.437500,-0.949219,5100,-46,139,-2272,8922,6778,8831,6619
14678,880,-246,-11910,-20,-267,152,0.000122,-0.001038,-1.401594,-3.468750,1.437500,-0.949219,5100,-35,166,-2284,8893,6785,8815,6604
14679,1778,-983,-13747,90,238,11,0.000305,-0.000854,-1.401594,-3.468750,1.437500,-0.949219,5100,-72,-10,-2283,8913,6794,8815,6616
14680,-280,-226,-4257,145,269,-32,0.000488,-0.000488,-1.401604,-3.468750,1.437500,-0.949219,5100,-95,-31,-2279,8916,6796,8820,6603
14681,-2273,324,-9543,120,-220,142,0.000671,-0.000671,-1.401484,-3.468750,1.437500,-0.949219,5100,-94,138,-2292,8908,6794,8817,6618
14682,423,46,-18841,129,-338,116,0.000855,-0.000977,-1.401424,-3.468750,1.437500,-0.949219,5100,-104,191,-2305,8890,6797,8834,6622
14683,1188,312,-6036,68,-184,-8,0.000977,-0.001160,-1.401303,-3.476562,1.437500,-0.988281,5100,-90,152,-2306,8899,6798,8841,6605
14684,1623,356,-4230,-59,-114,81,0.001038,-0.001221,-1.401243,-3.476562,1.437500,-0.988281,5100,-52,137,-2316,8870,6798,8831,6614
14685,373,-444,-17090,-118,-38,61,0.001038,-0.001282,-1.401233,-3.476562,1.437500,-0.988281,5100,-29,114,-2325,8882,6799,8826,6621
14686,-2123,-136,-15669,-76,-116,-91,0.000977,-0.001282,-1.401233,-3.476562,1.437500,-0.988281,5100,-36,143,-2318,8867,6801,8838,6603
14687,484,326,-3638,-113,-259,-18,0.000916,-0.001587,-1.401293,-3.476562,1.437500,-0.988281,5100,-19,200,-2318,8886,6803,8834,6586
14688,2177,-53,-5497,-102,-72,61,0.000854,-0.001587,-1.401293,-3.476562,1.437500,-0.988281,5100,-17,139,-2324,8895,6806,8824,6575
14689,2696,-1405,-13636,-15,560,-47,0.000854,-0.001038,-1.401303,-3.476562,1.437500,-0.988281,5100,-42,-100,-2320,8893,6805,8827,6578
14690,-2152,-880,-11504,115,370,-155,0.001099,-0.000610,-1.401484,-3.476562,1.437500,-0.988281,5100,-85,-58,-2304,8890,6802,8830,6587
14691,-4260,1163,-3766,90,-373,-20,0.001282,-0.000916,-1.401494,-3.476562,1.437500,-0.988281,5100,-84,197,-2300,8897,6802,8830,6576
14692,868,61,-11905,-30,-317,31,0.001282,-0.001343,-1.401494,-3.476562,1.437500,-0.988281,5100,-52,190,-2300,8874,6802,8821,6586
14693,2824,-248,-15036,-72,445,-89,0.001343,-0.000854,-1.401614,-3.476562,1.437500,-0.988281,5100,-39,-78,-2288,8900,6803,8822,6578
14694,619,558,-5439,-226,470,8,0.001160,-0.000305,-1.401614,-3.476562,1.437500,-0.988281,5100,13,-107,-2286,8904,6799,8830,6583
14695,-2880,385,-6998,-317,-294,128,0.000854,-0.000549,-1.401614,-3.476562,1.437500,-0.988281,5100,52,155,-2295,8872,6794,8830,6600
14696,-664,-602,-17003,-120,-483,35,0.000854,-0.001038,-1.401604,-3.476562,1.437500,-0.988281,5100,0,238,-2297,8888,6789,8838,6606
14697,2405,-551,-7665,-16,-165,1,0.000916,-0.001221,-1.401604,-3.476562,1.437500,-0.988281,5100,-29,147,-2296,8878,6793,8842,6603
14698,2632,24,-5202,1,123,125,0.000915,-0.001099,-1.401494,-3.476562,1.437500,-0.988281,5100,-38,51,-2308,8889,6778,8833,6615
14699,73,-549,-17649,20,55,98,0.001038,-0.000916,-1.401434,-3.476562,1.437500,-0.988281,5100,-49,70,-2319,8891,6777,8829,6626
14700,-3230,-163,-15497,56,-230,-34,0.001221,-0.001099,-1.401233,-3.476562,1.449219,-0.988281,5100,-66,173,-2317,8879,6779,8840,6619
14701,-54,610,-3461,6,-478,-17,0.001221,-0.001587,-1.401223,-3.476562,1.449219,-0.988281,5100,-56,276,-2317,8905,6788,8835,6622
14702,4779,-292,-8869,-60,4,83,0.001221,-0.001587,-1.401113,-3.476562,1.449219,-0.988281,5100,-39,117,-2327,8907,6792,8829,6605
14703,934,-575,-15280,-81,698,-25,0.001221,-0.000854,-1.401123,-3.476562,1.449219,-0.988281,5100,-32,-146,-2325,8913,6779,8831,6623
14704,-4401,258,-6715,-89,273,-103,0.001221,-0.000488,-1.401243,-3.476562,1.449219,-0.988281,5100,-29,-23,-2316,8921,6786,8830,6625
14705,-3463,-119,-5105,-49,-538,-21,0.001221,-0.001038,-1.401303,-3.476562,1.449219,-0.988281,5100,-40,262,-2313,8903,6786,8836,6609
14706,3397,-485,-14545,-5,-100,-63,0.001282,-0.001221,-1.401424,-3.476562,1.449219,-0.988281,5100,-55,119,-2305,8916,6796,8827,6619
14707,2437,161,-10716,-65,741,-127,0.001282,-0.000427,-1.401494,-3.476562,1.449219,-0.988281,5100,-38,-189,-2290,8915,6795,8834,6604
14708,-1781,1041,-5045,-227,503,22,0.001099,0.000183,-1.401494,-3.476562,1.449219,-0.988281,5100,14,-134,-2288,8915,6789,8844,6616
14709,-3308,666,-7474,-272,-197,78,0.000915,-0.000000,-1.401494,-3.476562,1.449219,-0.988281,5100,36,99,-2292,8883,6763,8845,6628
14710,-1699,-441,-16276,-102,-604,-35,0.000793,-0.000549,-1.401494,-3.476562,1.449219,-0.988281,5100,-9,263,-2286,8901,6763,8845,6612
14711,2696,-219,-8649,-44,-229,-25,0.000855,-0.000916,-1.401604,-3.476562,1.449219,-0.988281,5100,-26,158,-2281,8907,6780,8846,6621
14712,3183,592,-6367,-89,140,133,0.000854,-0.000793,-1.401494,-3.476562,1.449219,-0.988281,5100,-13,38,-2291,8891,6781,8852,6641
14713,29,-509,-16667,-73,-3,104,0.000794,-0.000610,-1.401484,-3.476562,1.449219,-0.988281,5100,-20,87,-2300,8886,6754,8848,6641
14714,-3316,-502,-13402,56,-521,-30,0.000916,-0.001099,-1.401484,-3.476562,1.449219,-0.988281,5100,-63,282,-2298,8878,6770,8832,6645
14715,568,158,-2903,135,-471,34,0.001160,-0.001648,-1.401474,-3.476562,1.449219,-0.988281,5100,-96,287,-2301,8903,6776,8818,6642
14716,5970,-297,-8456,30,316,95,0.001221,-0.001343,-1.401424,-3.476562,1.449219,-0.988281,5100,-72,13,-2311,8908,6785,8830,6644
14717,-2824,-570,-12539,60,777,-35,0.001404,-0.000183,-1.401113,-3.476562,1.457031,-1.000000,5100,-88,-179,-2309,8917,6766,8810,6620
14718,-4905,248,-6732,17,3,-54,0.001465,-0.000122,-1.401113,-3.476562,1.457031,-1.000000,5100,-79,69,-2305,8918,6775,8839,6631
14719,-4049,-129,-5221,65,-548,-25,0.001648,-0.000793,-1.401123,-3.476562,1.457031,-1.000000,5100,-98,268,-2302,8904,6787,8834,6625
14720,3235,-473,-15089,46,134,-58,0.001770,-0.000732,-1.401243,-3.476562,1.457031,-1.000000,5100,-96,36,-2295,8915,6793,8822,6613
14721,2103,644,-11342,-95,692,-103,0.001709,0.000061,-1.401314,-3.476562,1.457031,-1.000000,5100,-53,-176,-2283,8913,6821,8839,6619
14722,-2332,932,-5610,-298,459,-1,0.001465,0.000610,-1.401424,-3.476562,1.457031,-1.000000,5100,16,-124,-2280,8880,6794,8839,6604
14723,-3854,-468,-12555,-311,-549,18,0.001160,0.000061,-1.401424,-3.476562,1.457031,-1.000000,5100,33,230,-2278,8889,6793,8849,6624
14724,1249,-592,-15618,-89,-710,-106,0.001221,-0.000671,-1.401494,-3.476562,1.457031,-1.000000,5100,-26,318,-2265,8870,6800,8844,6629
14725,4725,197,-6268,-110,-151,-28,0.001160,-0.000793,-1.401604,-3.476562,1.457031,-1.000000,5100,-15,150,-2258,8892,6797,8857,6607
14726,2469,192,-6630,-187,180,118,0.001099,-0.000549,-1.401604,-3.476562,1.457031,-1.000000,5100,10,39,-2265,8864,6795,8850,6632
14727,-1485,-492,-13711,-122,-87,72,0.001038,-0.000488,-1.401484,-3.476562,1.457031,-1.000000,5100,-6,130,-2270,8881,6792,8834,6641
14728,-2615,4,-6369,19,-689,-27,0.001038,-0.001221,-1.401484,-3.476562,1.457031,-1.000000,5100,-51,358,-2266,8888,6796,8824,6640
14729,4150,151,-9797,104,-197,84,0.001221,-0.001465,-1.401484,-3.476562,1.457031,-1.000000,5100,-84,202,-2273,8911,6799,8814,6641
14730,4438,-200,-14446,-60,589,174,0.001221,-0.000854,-1.401303,-3.476562,1.457031,-1.000000,5100,-40,-84,-2290,8911,6804,8815,6618
14731,-3540,-283,-12253,-12,806,43,0.001282,0.000122,-1.401303,-3.476562,1.457031,-1.000000,5100,-59,-201,-2296,8904,6801,8795,6629
14732,-5508,7,-6403,-24,17,8,0.001343,0.000183,-1.401303,-3.476562,1.457031,-1.000000,5100,-57,47,-2299,8907,6799,8823,6628
14733,-4147,-375,-4464,80,-536,11,0.001526,-0.000427,-1.401303,-3.476562,1.457031,-1.000000,5100,-94,248,-2302,8912,6805,8812,6614
14734,3338,-512,-14823,106,215,-35,0.001648,-0.000305,-1.401303,-3.476562,1.468750,-1.000000,5100,-108,-8,-2300,8916,6807,8805,6619
14735,1532,836,-11789,-122,822,-72,0.001587,0.000610,-1.401303,-3.476562,1.468750,-1.000000,5100,-41,-242,-2293,8901,6801,8824,6626
14736,-3242,1107,-5750,-351,139,9,0.001343,0.000793,-1.401303,-3.476562,1.468750,-1.000000,5100,35,-23,-2293,8889,6795,8820,6632
14737,-3500,-619,-12256,-239,-755,-66,0.001099,-0.000000,-1.401424,-3.476562,1.468750,-1.000000,5100,13,303,-2285,8863,6778,8842,6622
14738,1977,-671,-16111,-30,-502,-166,0.001160,-0.000488,-1.401604,-3.476562,1.468750,-1.000000,5100,-44,248,-2266,8882,6785,8839,6627
14739,4937,512,-6294,-163,112,-39,0.001038,-0.000366,-1.401664,-3.476562,1.468750,-1.000000,5100,-1,51,-2258,8871,6789,8845,6632
14740,2214,283,-5422,-243,231,82,0.000916,-0.000061,-1.401664,-3.476562,1.468750,-1.000000,5100,26,5,-2261,8849,6784,8839,6647
14741,-1746,-558,-12601,-92,-330,-36,0.000855,-0.000244,-1.401664,-3.476562,1.468750,-1.000000,5100,-16,204,-2253,8881,6762,8852,6650
14742,-1699,-134,-7677,92,-547,-92,0.001038,-0.000854,-1.401795,-3.476562,1.468750,-1.000000,5100,-76,298,-2240,8893,6773,8846,6644
14743,4794,283,-9862,66,107,88,0.001099,-0.000854,-1.401795,-3.476562,1.468750,-1.000000,5100,-76,77,-2244,8904,6785,8832,6646
14744,3613,-283,-13460,-64,625,147,0.001160,-0.000061,-1.401664,-3.476562,1.468750,-1.000000,5100,-42,-123,-2256,8885,6787,8829,6648
14745,-3751,-292,-12164,-27,737,41,0.001221,0.000732,-1.401614,-3.476562,1.468750,-1.000000,5100,-57,-203,-2258,8900,6786,8811,6650
14746,-5631,-170,-4638,-9,-316,-8,0.001282,0.000427,-1.401614,-3.476562,1.468750,-1.000000,5100,-65,153,-2257,8901,6796,8814,6632
14747,462,-802,-11356,151,-305,26,0.001526,-0.000000,-1.401614,-3.476562,1.468750,-1.000000,5100,-120,157,-2259,8880,6797,8812,6641
14748,3124,-26,-14767,-42,399,-6,0.001526,0.000366,-1.401614,-3.476562,1.468750,-1.000000,5100,-66,-87,-2258,8895,6794,8814,6642
14749,-2516,1200,-7206,-233,635,-11,0.001343,0.001160,-1.401614,-3.476562,1.468750,-1.000000,5100,-5,-191,-2256,8873,6794,8846,6652
14750,-3803,-90,-5983,-440,-388,23,0.000977,0.000793,-1.401614,-3.476562,1.468750,-1.000000,5100,71,164,-2257,8848,6770,8838,6656
14751,-742,-915,-15686,-195,-907,-96,0.000794,-0.000244,-1.401795,-3.476562,1.468750,-1.000000,5100,8,378,-2246,8853,6778,8831,6657
14752,4927,-117,-11006,-91,-256,-95,0.000733,-0.000488,-1.401795,-3.476562,1.476562,-1.000000,5100,-16,183,-2234,8865,6788,8837,6657
14753,4942,714,-7189,-244,157,26,0.000610,-0.000305,-1.401795,-3.476562,1.476562,-1.000000,5100,33,49,-2232,8871,6788,8829,6657
14754,1943,419,-5093,-338,170,106,0.000305,-0.000000,-1.401664,-3.476562,1.476562,-1.000000,5100,69,35,-2240,8855,6788,8823,6687
14755,-1773,-749,-12350,-178,-451,-22,0.000244,-0.000366,-1.401654,-3.476562,1.476562,-1.000000,5100,27,256,-2235,8867,6787,8833,6680
14756,-661,-463,-9028,27,-508,-68,0.000305,-0.000916,-1.401664,-3.476562,1.476562,-1.000000,5100,-36,295,-2226,8885,6795,8821,6668
14757,4959,541,-9872,-39,97,108,0.000305,-0.000854,-1.401664,-3.476562,1.476562,-1.000000,5100,-22,91,-2234,8900,6803,8784,6661
14758,2664,-185,-12971,-160,647,160,0.000244,-0.000122,-1.401604,-3.476562,1.476562,-1.000000,5100,11,-124,-2248,8880,6801,8787,6664
14759,-4086,-370,-11796,-115,244,27,0.000183,0.000244,-1.401594,-3.476562,1.476562,-1.000000,5100,-3,-10,-2251,8904,6801,8776,6662
14760,-5409,-165,-4551,-27,-537,-24,0.000244,-0.000305,-1.401604,-3.476562,1.476562,-1.000000,5100,-32,263,-2249,8906,6804,8778,6656
14761,2036,-753,-11547,76,-71,50,0.000366,-0.000427,-1.401604,-3.476562,1.476562,-1.000000,5100,-70,108,-2254,8910,6810,8754,6655
14762,2659,241,-14226,-208,473,29,0.000244,-0.000000,-1.401604,-3.476562,1.476562,-1.000000,5100,14,-89,-2257,8886,6803,8745,6658
14763,-3139,1083,-7914,-363,339,10,-0.000061,0.000488,-1.401594,-3.476562,1.476562,-1.000000,5100,68,-63,-2258,8897,6800,8781,6659
14764,-3786,-544,-5910,-370,-798,-18,-0.000427,-0.000366,-1.401594,-3.476562,1.476562,-1.000000,5100,83,347,-2256,8873,6799,8780,6663
14765,-383,-1202,-15147,-18,-749,-136,-0.000366,-0.001160,-1.401664,-3.476562,1.476562,-1.000000,5100,-19,364,-2241,8890,6795,8766,6662
14766,4787,226,-12144,-7,-246,-111,-0.000244,-0.001343,-1.401845,-3.476562,1.476562,-1.000000,5100,-25,218,-2227,8910,6802,8775,6660
14767,2848,1159,-6108,-203,293,38,-0.000488,-0.001038,-1.401845,-3.476562,1.476562,-1.000000,5100,32,28,-2227,8911,6775,8765,6662
14768,-474,-307,-11755,-301,72,73,-0.000671,-0.000854,-1.401845,-3.476562,1.476562,-1.000000,5100,66,93,-2229,8895,6782,8745,6664
14769,-2578,-475,-13329,-148,-612,-94,-0.000733,-0.001497,-1.401702,-3.476562,1.488281,-1.000000,5100,24,339,-2217,8910,6818,8754,6655
14770,3052,412,-7128,27,-182,-24,-0.000671,-0.001648,-1.401664,-3.476562,1.488281,-1.000000,5100,-30,199,-2211,8923,6817,8730,6651
14771,5697,297,-7414,-156,443,192,-0.000794,-0.001221,-1.401594,-3.476562,1.488281,-1.000000,5100,22,-29,-2226,8934,6818,8727,6649
14772,-1955,-527,-11983,-164,644,153,-0.000916,-0.000366,-1.401424,-3.476562,1.488281,-1.000000,5100,25,-133,-2240,8928,6815,8718,6653
14773,-5176,-507,-8666,-24,-129,6,-0.000855,-0.000427,-1.401424,-3.476562,1.488281,-1.000000,5100,-18,118,-2241,8936,6809,8720,6654
14774,-1225,-936,-6686,206,-375,18,-0.000610,-0.000916,-1.401413,-3.476562,1.488281,-1.000000,5100,-98,209,-2243,8936,6809,8715,6651
14775,2971,-712,-11514,242,46,99,-0.000305,-0.000854,-1.401413,-3.476562,1.488281,-1.000000,5100,-124,69,-2254,8938,6835,8728,6629
14776,1335,292,-12812,-60,427,76,-0.000244,-0.000488,-1.401293,-3.476562,1.488281,-1.000000,5100,-41,-73,-2263,8925,6802,8732,6663
14777,-3699,934,-8908,-194,224,14,-0.000305,-0.000183,-1.401303,-3.476562,1.488281,-1.000000,5100,0,-18,-2266,8893,6802,8741,6662
14778,-2797,-312,-7010,-202,-572,-37,-0.000488,-0.000732,-1.401293,-3.476562,1.488281,-1.000000,5100,10,269,-2263,8898,6826,8762,6662
14779,1289,-902,-14161,-21,-364,-104,-0.000427,-0.001099,-1.401424,-3.476562,1.488281,-1.000000,5100,-40,217,-2253,8882,6819,8777,6659
14780,3476,653,-12466,-160,239,-48,-0.000549,-0.000977,-1.401474,-3.476562,1.488281,-1.000000,5100,5,14,-2247,8896,6812,8769,6654
14781,1813,851,-6621,-316,516,44,-0.000794,-0.000305,-1.401484,-3.476562,1.488281,-1.000000,5100,61,-100,-2249,8893,6809,8786,6656
14782,-1446,-1068,-8714,-276,-320,-43,-0.001038,-0.000488,-1.401494,-3.476562,1.488281,-1.000000,5100,60,187,-2242,8881,6805,8796,6658
14783,-2504,-744,-13300,-1,-811,-166,-0.000977,-0.001343,-1.401664,-3.476562,1.488281,-1.000000,5100,-20,384,-2222,8905,6803,8798,6658
14784,4150,536,-10738,14,-46,-10,-0.000916,-0.001404,-1.401785,-3.476562,1.488281,-1.000000,5100,-27,137,-2216,8909,6807,8788,6630
14785,5326,402,-8845,-167,614,142,-0.000977,-0.000732,-1.401664,-3.476562,1.488281,-1.000000,5100,26,-105,-2225,8883,6804,8760,6662
14786,-2236,-497,-11555,-144,355,62,-0.001099,-0.000305,-1.401675,-3.476562,1.500000,-0.957031,5100,20,-41,-2228,8896,6799,8776,6664
14787,-4752,-483,-9928,28,-376,-55,-0.000977,-0.000610,-1.401675,-3.476562,1.500000,-0.957031,5100,-32,210,-2221,8913,6798,8787,6664
14788,479,-478,-8574,183,-81,-19,-0.000732,-0.000793,-1.401664,-3.476562,1.500000,-0.957031,5100,-88,112,-2216,8887,6804,8770,6658
14789,4019,178,-8721,60,294,118,-0.000610,-0.000488,-1.401664,-3.476562,1.500000,-0.957031,5100,-60,-20,-2225,8897,6804,8747,6663
14790,-3338,1427,-10302,-101,433,66,-0.000610,0.000122,-1.401614,-3.476562,1.500000,-0.957031,5100,-15,-88,-2230,8892,6798,8775,6666
14791,-2703,-295,-8098,-198,-104,0,-0.000732,-0.000000,-1.401614,-3.476562,1.500000,-0.957031,5100,17,92,-2229,8870,6802,8783,6666
14792,-1766,-1464,-8830,-1,-548,-88,-0.000671,-0.000610,-1.401664,-3.476562,1.500000,-0.957031,5100,-39,264,-2220,8882,6801,8775,6663
14793,3552,-107,-14347,121,-243,-90,-0.000427,-0.000916,-1.401785,-3.476562,1.500000,-0.957031,5100,-80,179,-2209,8870,6804,8784,6684
14794,1262,1217,-9277,-86,305,-8,-0.000488,-0.000549,-1.401785,-3.476562,1.500000,-0.957031,5100,-19,-10,-2204,8880,6800,8768,6678
14795,683,-458,-6672,-264,243,0,-0.000732,-0.000244,-1.401805,-3.476562,1.500000,-0.957031,5100,39,0,-2201,8856,6800,8787,6677
14796,-3134,-1027,-9348,-157,-631,-130,-0.000793,-0.000793,-1.401975,-3.476562,1.500000,-0.957031,5100,14,315,-2183,8868,6802,8793,6674
14797,-2174,-263,-12700,18,-736,-211,-0.000732,-0.001587,-1.402226,-3.476562,1.500000,-0.957031,5100,-36,383,-2157,8875,6804,8775,6669
14798,3864,932,-12517,-101,-55,0,-0.000671,-0.001648,-1.402226,-3.476562,1.500000,-0.957031,5100,0,165,-2149,8890,6812,8779,6662
14799,4487,534,-9918,-304,563,152,-0.000977,-0.001099,-1.402166,-3.476562,1.500000,-0.957031,5100,67,-64,-2156,8862,6814,8782,6664
14800,-1773,-856,-9807,-279,160,58,-0.001221,-0.000793,-1.402176,-3.476562,1.500000,-0.957031,5100,69,55,-2157,8886,6808,8755,6663
14801,-3845,-883,-9169,11,-417,-15,-0.001099,-0.001221,-1.402166,-3.476562,1.500000,-0.957031,5100,-15,254,-2152,8902,6837,8748,6663
14802,1672,-590,-9403,247,186,96,-0.000855,-0.001099,-1.402156,-3.476562,1.500000,-0.957031,5100,-96,40,-2158,8883,6838,8724,6659
14803,3313,102,-8064,42,353,191,-0.000621,-0.000684,-1.401939,-3.476562,1.500000,-0.957031,5100,-44,-29,-2175,8892,6848,8736,6658
14804,-4145,1110,-8898,-1,230,111,-0.000610,-0.000427,-1.401986,-3.488281,1.507812,-1.000000,5100,-39,-4,-2186,8892,6838,8731,6659
14805,-2374,-192,-9396,-79,-268,31,-0.000610,-0.000671,-1.401975,-3.488281,1.507812,-1.000000,5100,-16,169,-2190,8879,6836,8734,6680
14806,100,-1019,-10421,3,-162,-10,-0.000549,-0.000793,-1.401975,-3.488281,1.507812,-1.000000,5100,-42,140,-2190,8861,6848,8749,6676
14807,2423,292,-13476,-128,-5,30,-0.000610,-0.000854,-1.401975,-3.488281,1.507812,-1.000000,5100,0,93,-2194,8874,6840,8737,6673
14808,-246,1085,-10240,-276,313,44,-0.000855,-0.000488,-1.401986,-3.488281,1.507812,-1.000000,5100,51,-25,-2199,8851,6828,8737,6672
14809,516,-1112,-6720,-368,157,-13,-0.001160,-0.000244,-1.401986,-3.488281,1.507812,-1.000000,5100,92,17,-2198,8865,6825,8759,6667
14810,-2140,-1625,-8958,-137,-424,-183,-0.001221,-0.000671,-1.402176,-3.488281,1.507812,-1.000000,5100,31,228,-2178,8859,6817,8748,6695
14811,1055,351,-15231,73,-499,-157,-0.001099,-0.001221,-1.402347,-3.488281,1.507812,-1.000000,5100,-33,277,-2159,8875,6834,8757,6681
14812,3709,954,-10556,-70,261,41,-0.001099,-0.000916,-1.402347,-3.488281,1.507812,-1.000000,5100,6,17,-2158,8865,6828,8740,6679
14813,1375,-39,-6335,-256,405,88,-0.001343,-0.000366,-1.402357,-3.488281,1.507812,-1.000000,5100,64,-46,-2161,8865,6823,8741,6672
14814,-3982,-378,-8603,-172,-321,-47,-0.001343,-0.000610,-1.402357,-3.488281,1.507812,-1.000000,5100,43,204,-2151,8859,6819,8726,6694
14815,-506,41,-12014,32,-386,-31,-0.001282,-0.001038,-1.402357,-3.488281,1.507812,-1.000000,5100,-18,239,-2143,8884,6816,8721,6687
14816,4440,-151,-11453,-10,257,146,-0.001221,-0.000916,-1.402357,-3.488281,1.507812,-1.000000,5100,-10,17,-2153,8877,6843,8730,6679
14817,-952,197,-8961,-131,244,200,-0.001343,-0.000488,-1.402176,-3.488281,1.507812,-1.000000,5100,24,11,-2170,8851,6835,8719,6699
14818,-2998,-339,-10597,-11,28,90,-0.001282,-0.000427,-1.402046,-3.488281,1.507812,-1.000000,5100,-14,76,-2178,8872,6824,8721,6696
14819,-1375,-1185,-8410,123,-243,-11,-0.001038,-0.000732,-1.402046,-3.488281,1.507812,-1.000000,5100,-61,175,-2178,8888,6817,8718,6706
14820,423,-997,-9355,258,37,-26,-0.000732,-0.000732,-1.402035,-3.488281,1.507812,-1.000000,5100,-115,80,-2175,8873,6844,8711,6697
14821,1746,614,-11289,37,-46,58,-0.000549,-0.000793,-1.402035,-3.488281,1.507812,-1.000000,5100,-57,112,-2180,8851,6830,8707,6693
14822,-1626,1259,-11214,-32,174,56,-0.000549,-0.000549,-1.402166,-3.488281,1.519531,-1.000000,5100,-41,29,-2185,8862,6827,8735,6703
14823,1141,-958,-7803,-161,-36,-84,-0.000549,-0.000610,-1.402226,-3.488281,1.519531,-1.000000,5100,1,101,-2176,8849,6822,8735,6696
14824,-1466,-1344,-7827,111,-331,-167,-0.000488,-0.000854,-1.402477,-3.488281,1.519531,-1.000000,5100,-80,212,-2156,8863,6842,8724,6691
14825,1129,775,-14879,101,-238,-67,-0.000244,-0.001160,-1.402537,-3.488281,1.519531,-1.000000,5100,-81,193,-2145,8861,6834,8745,6678
14826,2553,978,-11639,-89,448,56,-0.000305,-0.000671,-1.402537,-3.488281,1.519531,-1.000000,5100,-24,-53,-2144,8840,6846,8746,6671
14827,902,-492,-5364,-192,301,-13,-0.000488,-0.000305,-1.402548,-3.488281,1.519531,-1.000000,5100,12,-19,-2137,8850,6841,8759,6668
14828,-4039,-690,-7561,-24,-582,-96,-0.000427,-0.000732,-1.402658,-3.488281,1.519531,-1.000000,5100,-34,295,-2122,8848,6858,8749,6686
14829,-408,287,-14920,156,-303,-28,-0.000122,-0.001099,-1.402718,-3.488281,1.519531,-1.000000,5100,-91,214,-2112,8843,6867,8735,6677
14830,4494,-114,-11717,35,273,153,-0.000061,-0.000916,-1.402658,-3.488281,1.519531,-1.000000,5100,-59,16,-2121,8827,6862,8755,6670
14831,-327,-129,-5915,-44,183,165,0.000000,-0.000610,-1.402527,-3.488281,1.519531,-1.000000,5100,-37,37,-2133,8838,6850,8744,6671
14832,-2260,-409,-10619,65,-148,71,0.000061,-0.000671,-1.402477,-3.488281,1.519531,-1.000000,5100,-71,148,-2138,8823,6868,8731,6669
14833,253,-941,-11383,172,-117,12,0.000305,-0.000854,-1.402477,-3.488281,1.519531,-1.000000,5100,-110,140,-2137,8823,6877,8747,6666
14834,2110,-24,-8356,145,118,52,0.000549,-0.000732,-1.402467,-3.488281,1.519531,-1.000000,5100,-109,57,-2141,8845,6866,8745,6684
14835,-1606,1378,-10276,-63,-73,128,0.000610,-0.000793,-1.402347,-3.488281,1.519531,-1.000000,5100,-48,124,-2153,8837,6882,8740,6679
14836,678,117,-12181,-158,92,42,0.000549,-0.000671,-1.402347,-3.488281,1.519531,-1.000000,5100,-15,62,-2157,8818,6886,8754,6676
14837,-447,-1586,-7665,-122,66,-84,0.000427,-0.000610,-1.402347,-3.488281,1.519531,-1.000000,5100,-18,68,-2149,8817,6892,8747,6671
14838,-728,109,-10341,17,-209,-65,0.000549,-0.000732,-1.402226,-3.488281,1.527344,-1.000000,5100,-57,167,-2141,8813,6884,8761,6666
14839,-371,1273,-14371,-99,-257,35,0.000488,-0.000916,-1.402226,-3.488281,1.527344,-1.000000,5100,-19,195,-2141,8815,6879,8753,6665
14840,3171,-588,-9783,-143,338,50,0.000366,-0.000671,-1.402226,-3.488281,1.527344,-1.000000,5100,-2,-17,-2143,8825,6890,8745,6661
14841,2179,-1019,-6234,-195,279,-9,0.000244,-0.000305,-1.402236,-3.488281,1.527344,-1.000000,5100,20,-10,-2140,8823,6887,8764,6663
14842,-3141,-500,-6655,-42,-379,-38,0.000366,-0.000549,-1.402226,-3.488281,1.527344,-1.000000,5100,-23,221,-2133,8827,6871,8749,6667
14843,-1048,429,-15541,37,-336,18,0.000366,-0.000916,-1.402226,-3.488281,1.527344,-1.000000,5100,-48,220,-2131,8834,6883,8737,6664
